"county_fips","county","state","year","name","population","unisured population","uninsured rate"
6007,"Butte","CA",2008,"Butte County, CA","183,179","33,607","18.3"
6007,"Butte","CA",2017,"Butte County, CA","183,761","13,164","7.2"
6007,"Butte","CA",2010,"Butte County, CA","183,655","34,814","19.0"
6007,"Butte","CA",2013,"Butte County, CA","182,217","31,306","17.2"
6007,"Butte","CA",2011,"Butte County, CA","183,806","36,467","19.8"
6007,"Butte","CA",2006,"Butte County, CA","183,470","33,779","18.4"
6007,"Butte","CA",2015,"Butte County, CA","182,573","14,769","8.1"
6007,"Butte","CA",2009,"Butte County, CA","183,376","32,837","17.9"
6007,"Butte","CA",2007,"Butte County, CA","183,433","32,798","17.9"
6007,"Butte","CA",2020,"Butte County, CA","170,518","12,276","7.2"
6013,"Contra Costa","CA",2006,"Contra Costa County, CA","891,040","148,752","16.7"
6013,"Contra Costa","CA",2011,"Contra Costa County, CA","918,089","126,153","13.7"
6013,"Contra Costa","CA",2014,"Contra Costa County, CA","943,900","92,661","9.8"
6013,"Contra Costa","CA",2008,"Contra Costa County, CA","904,155","109,946","12.2"
6013,"Contra Costa","CA",2013,"Contra Costa County, CA","930,649","130,595","14.0"
6013,"Contra Costa","CA",2015,"Contra Costa County, CA","954,371","62,229","6.5"
6013,"Contra Costa","CA",2018,"Contra Costa County, CA","968,840","57,099","5.9"
6013,"Contra Costa","CA",2016,"Contra Costa County, CA","962,319","57,151","5.9"
6013,"Contra Costa","CA",2019,"Contra Costa County, CA","966,532","62,447","6.5"
6013,"Contra Costa","CA",2010,"Contra Costa County, CA","912,020","129,974","14.3"
6013,"Contra Costa","CA",2009,"Contra Costa County, CA","912,524","124,193","13.6"
6013,"Contra Costa","CA",2017,"Contra Costa County, CA","970,755","57,232","5.9"
6013,"Contra Costa","CA",2020,"Contra Costa County, CA","973,946","52,246","5.4"
6013,"Contra Costa","CA",2012,"Contra Costa County, CA","926,202","127,668","13.8"
6013,"Contra Costa","CA",2007,"Contra Costa County, CA","905,520","139,158","15.4"
6019,"Fresno","CA",2013,"Fresno County, CA","837,525","169,665","20.3"
6019,"Fresno","CA",2010,"Fresno County, CA","827,585","181,235","21.9"
6019,"Fresno","CA",2007,"Fresno County, CA","803,735","148,729","18.5"
6019,"Fresno","CA",2011,"Fresno County, CA","835,695","187,161","22.4"
6019,"Fresno","CA",2006,"Fresno County, CA","803,853","159,343","19.8"
6019,"Fresno","CA",2012,"Fresno County, CA","837,672","187,092","22.3"
6019,"Fresno","CA",2015,"Fresno County, CA","843,843","91,282","10.8"
6019,"Fresno","CA",2009,"Fresno County, CA","809,020","175,998","21.8"
6019,"Fresno","CA",2019,"Fresno County, CA","846,768","82,348","9.7"
6019,"Fresno","CA",2018,"Fresno County, CA","848,594","74,946","8.8"
6019,"Fresno","CA",2017,"Fresno County, CA","847,078","73,987","8.7"
6019,"Fresno","CA",2020,"Fresno County, CA","851,418","75,245","8.8"
6019,"Fresno","CA",2014,"Fresno County, CA","841,567","129,986","15.4"
6019,"Fresno","CA",2016,"Fresno County, CA","842,405","79,068","9.4"
6019,"Fresno","CA",2008,"Fresno County, CA","803,343","166,354","20.7"
6025,"Imperial","CA",2016,"Imperial County, CA","147,920","12,317","8.3"
6025,"Imperial","CA",2006,"Imperial County, CA","134,955","26,524","19.7"
6025,"Imperial","CA",2017,"Imperial County, CA","148,664","11,751","7.9"
6025,"Imperial","CA",2009,"Imperial County, CA","137,005","31,535","23.0"
6025,"Imperial","CA",2007,"Imperial County, CA","135,110","25,674","19.0"
6025,"Imperial","CA",2015,"Imperial County, CA","148,343","15,794","10.6"
6025,"Imperial","CA",2018,"Imperial County, CA","147,354","12,042","8.2"
6025,"Imperial","CA",2010,"Imperial County, CA","147,058","33,176","22.6"
6025,"Imperial","CA",2019,"Imperial County, CA","145,868","14,070","9.6"
6025,"Imperial","CA",2014,"Imperial County, CA","148,644","23,763","16.0"
6025,"Imperial","CA",2011,"Imperial County, CA","148,803","33,969","22.8"
6025,"Imperial","CA",2020,"Imperial County, CA","144,481","12,827","8.9"
6025,"Imperial","CA",2013,"Imperial County, CA","147,861","31,435","21.3"
6025,"Imperial","CA",2008,"Imperial County, CA","134,301","31,840","23.7"
6025,"Imperial","CA",2012,"Imperial County, CA","148,238","33,450","22.6"
6029,"Kern","CA",2013,"Kern County, CA","750,984","153,484","20.4"
6029,"Kern","CA",2010,"Kern County, CA","732,528","171,643","23.4"
6029,"Kern","CA",2020,"Kern County, CA","757,387","72,557","9.6"
6029,"Kern","CA",2016,"Kern County, CA","756,546","61,640","8.1"
6029,"Kern","CA",2007,"Kern County, CA","692,793","123,210","17.8"
6029,"Kern","CA",2017,"Kern County, CA","759,052","65,273","8.6"
6029,"Kern","CA",2008,"Kern County, CA","689,708","138,325","20.1"
6029,"Kern","CA",2015,"Kern County, CA","759,191","73,282","9.7"
6029,"Kern","CA",2018,"Kern County, CA","758,946","68,650","9.0"
6029,"Kern","CA",2009,"Kern County, CA","694,623","148,234","21.3"
6029,"Kern","CA",2014,"Kern County, CA","756,333","109,766","14.5"
6029,"Kern","CA",2011,"Kern County, CA","740,881","162,177","21.9"
6029,"Kern","CA",2006,"Kern County, CA","689,775","123,565","17.9"
6029,"Kern","CA",2012,"Kern County, CA","746,671","157,093","21.0"
6029,"Kern","CA",2019,"Kern County, CA","757,074","70,588","9.3"
6031,"Kings","CA",2006,"Kings County, CA","115,215","23,184","20.1"
6031,"Kings","CA",2010,"Kings County, CA","120,533","23,607","19.6"
6031,"Kings","CA",2016,"Kings County, CA","118,751","9,837","8.3"
6031,"Kings","CA",2013,"Kings County, CA","119,988","22,543","18.8"
6031,"Kings","CA",2015,"Kings County, CA","120,155","10,670","8.9"
6031,"Kings","CA",2012,"Kings County, CA","120,159","23,788","19.8"
6031,"Kings","CA",2019,"Kings County, CA","119,265","11,212","9.4"
6031,"Kings","CA",2020,"Kings County, CA","119,273","10,606","8.9"
6031,"Kings","CA",2014,"Kings County, CA","119,886","17,130","14.3"
6031,"Kings","CA",2011,"Kings County, CA","120,992","25,676","21.2"
6031,"Kings","CA",2007,"Kings County, CA","114,788","23,565","20.5"
6031,"Kings","CA",2018,"Kings County, CA","119,012","10,070","8.5"
6031,"Kings","CA",2009,"Kings County, CA","114,718","24,792","21.6"
6031,"Kings","CA",2017,"Kings County, CA","119,001","10,715","9.0"
6031,"Kings","CA",2008,"Kings County, CA","114,473","24,995","21.8"
6037,"Los Angeles","CA",2008,"Los Angeles County, CA","8,708,077","2,072,678","23.8"
6037,"Los Angeles","CA",2006,"Los Angeles County, CA","8,757,815","2,086,973","23.8"
6037,"Los Angeles","CA",2009,"Los Angeles County, CA","8,709,739","2,168,591","24.9"
6037,"Los Angeles","CA",2012,"Los Angeles County, CA","8,724,935","2,138,687","24.5"
6037,"Los Angeles","CA",2017,"Los Angeles County, CA","8,671,259","872,284","10.1"
6037,"Los Angeles","CA",2011,"Los Angeles County, CA","8,704,680","2,158,922","24.8"
6037,"Los Angeles","CA",2019,"Los Angeles County, CA","8,464,644","940,376","11.1"
6037,"Los Angeles","CA",2015,"Los Angeles County, CA","8,747,217","1,092,708","12.5"
6037,"Los Angeles","CA",2020,"Los Angeles County, CA","8,410,256","856,709","10.2"
6037,"Los Angeles","CA",2010,"Los Angeles County, CA","8,668,692","2,248,384","25.9"
6037,"Los Angeles","CA",2007,"Los Angeles County, CA","8,671,735","1,999,732","23.1"
6037,"Los Angeles","CA",2014,"Los Angeles County, CA","8,744,116","1,518,890","17.4"
6037,"Los Angeles","CA",2018,"Los Angeles County, CA","8,577,977","874,618","10.2"
6037,"Los Angeles","CA",2016,"Los Angeles County, CA","8,684,851","926,957","10.7"
6037,"Los Angeles","CA",2013,"Los Angeles County, CA","8,701,240","2,059,406","23.7"
6039,"Madera","CA",2020,"Madera County, CA","126,018","12,806","10.2"
6039,"Madera","CA",2015,"Madera County, CA","126,661","16,485","13.0"
6039,"Madera","CA",2011,"Madera County, CA","127,291","30,717","24.1"
6039,"Madera","CA",2018,"Madera County, CA","126,543","13,480","10.7"
6039,"Madera","CA",2016,"Madera County, CA","125,647","12,189","9.7"
6039,"Madera","CA",2007,"Madera County, CA","123,855","29,286","23.6"
6039,"Madera","CA",2009,"Madera County, CA","123,414","29,465","23.9"
6039,"Madera","CA",2012,"Madera County, CA","127,116","31,334","24.7"
6039,"Madera","CA",2019,"Madera County, CA","125,765","13,807","11.0"
6039,"Madera","CA",2014,"Madera County, CA","126,802","22,004","17.4"
6039,"Madera","CA",2006,"Madera County, CA","124,048","30,635","24.7"
6039,"Madera","CA",2017,"Madera County, CA","126,547","13,143","10.4"
6039,"Madera","CA",2013,"Madera County, CA","127,103","28,997","22.8"
6039,"Madera","CA",2008,"Madera County, CA","123,502","30,352","24.6"
6039,"Madera","CA",2010,"Madera County, CA","126,143","28,784","22.8"
6047,"Merced","CA",2016,"Merced County, CA","232,062","19,424","8.4"
6047,"Merced","CA",2018,"Merced County, CA","234,773","21,203","9.0"
6047,"Merced","CA",2017,"Merced County, CA","233,814","20,452","8.7"
6047,"Merced","CA",2019,"Merced County, CA","235,735","26,939","11.4"
6047,"Merced","CA",2007,"Merced County, CA","218,155","40,044","18.4"
6047,"Merced","CA",2013,"Merced County, CA","231,507","48,532","21.0"
6047,"Merced","CA",2011,"Merced County, CA","232,096","51,374","22.1"
6047,"Merced","CA",2010,"Merced County, CA","229,402","49,697","21.7"
6047,"Merced","CA",2015,"Merced County, CA","233,000","23,618","10.1"
6047,"Merced","CA",2006,"Merced County, CA","220,469","37,973","17.2"
6047,"Merced","CA",2020,"Merced County, CA","237,106","24,983","10.5"
6047,"Merced","CA",2009,"Merced County, CA","216,583","46,435","21.4"
6047,"Merced","CA",2012,"Merced County, CA","232,306","48,296","20.8"
6047,"Merced","CA",2014,"Merced County, CA","232,194","34,486","14.9"
6047,"Merced","CA",2008,"Merced County, CA","217,660","47,362","21.8"
6053,"Monterey","CA",2014,"Monterey County, CA","363,046","63,127","17.4"
6053,"Monterey","CA",2017,"Monterey County, CA","361,675","41,482","11.5"
6053,"Monterey","CA",2020,"Monterey County, CA","351,464","40,323","11.5"
6053,"Monterey","CA",2012,"Monterey County, CA","361,646","85,113","23.5"
6053,"Monterey","CA",2011,"Monterey County, CA","360,078","85,820","23.8"
6053,"Monterey","CA",2019,"Monterey County, CA","354,119","42,273","11.9"
6053,"Monterey","CA",2009,"Monterey County, CA","349,326","82,510","23.6"
6053,"Monterey","CA",2008,"Monterey County, CA","348,445","81,325","23.3"
6053,"Monterey","CA",2013,"Monterey County, CA","361,948","88,314","24.4"
6053,"Monterey","CA",2007,"Monterey County, CA","348,108","90,175","25.9"
6053,"Monterey","CA",2016,"Monterey County, CA","361,990","39,855","11.0"
6053,"Monterey","CA",2010,"Monterey County, CA","355,692","86,376","24.3"
6053,"Monterey","CA",2015,"Monterey County, CA","363,568","43,444","11.9"
6053,"Monterey","CA",2018,"Monterey County, CA","357,850","42,694","11.9"
6053,"Monterey","CA",2006,"Monterey County, CA","348,614","88,621","25.4"
6055,"Napa","CA",2007,"Napa County, CA","111,664","21,945","19.7"
6055,"Napa","CA",2009,"Napa County, CA","112,032","19,792","17.7"
6055,"Napa","CA",2010,"Napa County, CA","112,974","21,105","18.7"
6055,"Napa","CA",2014,"Napa County, CA","114,577","14,365","12.5"
6055,"Napa","CA",2019,"Napa County, CA","108,019","9,391","8.7"
6055,"Napa","CA",2016,"Napa County, CA","113,755","8,215","7.2"
6055,"Napa","CA",2020,"Napa County, CA","106,518","9,167","8.6"
6055,"Napa","CA",2013,"Napa County, CA","113,791","20,127","17.7"
6055,"Napa","CA",2018,"Napa County, CA","110,166","8,809","8.0"
6055,"Napa","CA",2006,"Napa County, CA","110,949","24,348","21.9"
6055,"Napa","CA",2008,"Napa County, CA","111,308","18,160","16.3"
6055,"Napa","CA",2017,"Napa County, CA","112,433","9,599","8.5"
6055,"Napa","CA",2015,"Napa County, CA","114,490","9,719","8.5"
6055,"Napa","CA",2011,"Napa County, CA","113,592","20,973","18.5"
6055,"Napa","CA",2012,"Napa County, CA","113,519","20,865","18.4"
6059,"Orange","CA",2018,"Orange County, CA","2,694,668","218,246","8.1"
6059,"Orange","CA",2019,"Orange County, CA","2,670,793","235,378","8.8"
