"county","yyyymm","su_daytime","su_nighttime","win_daytime","win_nighttime"
"48375","2014","0.7544866","0.5807128","-0.5211208","0.6901234"
"48375","2015","1.6695359","0.6907943","0.1996036","0.6309827"
"48375","2016","0.8921705","0.7687835","0.2162292","0.4460307"
"48375","2017","1.0260961","0.7675547","0.2502334","0.4798864"
"48375","2018","0.5555279","0.8836342","-0.3361246","0.5792017"
"17201","2003","1.6348287","1.1143447","0.4084873","0.7213227"
"17201","2004","1.8786998","1.2866511","1.2282416","0.8365145"
"17201","2005","1.9941652","1.1834016","0.8616784","0.6730691"
"17201","2006","1.998938","1.0951473","0.8829898","0.7550823"
"17201","2007","1.9860613","1.1064759","0.6932163","0.5509833"
"17201","2008","1.9444249","1.0024881","0.8358509","0.7433173"
"17201","2009","1.8476731","1.0432838","0.5436317","0.7384951"
"17201","2010","2.1261239","0.9782101","0.6662922","1.2431845"
"17201","2011","2.0748257","1.0966757","1.1912333","0.936044"
"17201","2012","1.6828524","1.2080961","0.6006435","0.5773399"
"17201","2013","2.0918526","0.8735481","0.9450527","0.8927107"
"17201","2014","2.1370876","0.9317848","0.4831716","0.7852144"
"17201","2015","1.8397654","1.0534186","0.6017242","0.8393825"
"17201","2016","2.007621","1.0338468","1.2239584","0.3654129"
"17201","2017","2.0315799","0.8493698","0.5610589","0.5611815"
"17201","2018","2.1312263","1.0660446","0.7349489","0.4932827"
"39113","2003","1.9679731","0.7694177","0.6748101","0.7670054"
"39113","2004","1.9409996","0.8730684","0.9283178","0.2370626"
"39113","2005","1.5970944","0.8843127","0.3719074","0.3196391"
"39113","2006","1.8434715","0.8914047","0.7836111","0.4789109"
"39113","2007","1.7060186","1.1814677","0.7012222","0.7541939"
"39113","2008","1.8620713","1.0670657","0.874075","0.6658364"
"39113","2009","1.8877379","0.8260654","0.9895533","0.6469212"
"39113","2010","1.8927557","0.9026475","0.7699115","0.9136973"
"39113","2011","1.7069552","0.7546507","1.1820634","0.6102921"
"39113","2012","1.6064365","1.2120438","0.541599","0.2001588"
"39113","2013","1.9017199","0.8731562","1.0999111","0.3567642"
"39113","2014","1.94948","0.9406316","1.064952","0.6631886"
"39113","2015","1.8835852","0.7252322","0.6850584","0.4757428"
"39113","2016","1.9630062","0.9242056","0.6956503","0.6274662"
"39113","2017","1.7873133","0.7359371","0.535587","0.4018336"
"39113","2018","2.0311262","0.7774834","0.5111053","0.6631747"
"18167","2003","2.6086077","0.8360236","1.0887478","0.3811805"
"18167","2004","2.6435657","0.8297333","1.1826376","0.1244318"
"18167","2005","2.7281257","0.8503629","0.8948636","-0.0994258"
"18167","2006","2.8496138","0.9062108","0.5775473","0.2425123"
"18167","2007","2.9047648","0.9399362","0.9397294","0.0646057"
"18167","2008","2.5731801","0.8702278","0.8101559","0.0391898"
"18167","2009","2.5917137","0.8219035","1.0527819","-0.1794104"
"18167","2010","2.659754","0.822586","1.1715583","0.2553402"
"18167","2011","2.9014801","0.7850878","1.5380741","0.3009881"
"18167","2012","2.625675","0.9170221","0.8439674","-0.103865"
"18167","2013","2.7394794","0.7189641","0.856218","-0.1200769"
"18167","2014","2.5363273","0.8619353","0.7531605","0.099666"
"18167","2015","2.8361023","0.7162606","1.0110839","0.2393014"
"18167","2016","2.6215511","0.7115451","0.6763679","-0.1481677"
"18167","2017","2.5911816","0.7426768","0.8368987","0.4434439"
"18167","2018","2.767897","0.784417","1.0311976","0.0768898"
"26021","2003","1.3674019","0.0521174","0.1652952","0.3202337"
"26021","2004","1.2158164","0.0406551","0.1833734","0.3146702"
"26021","2005","1.2192701","0.0821164","0.240359","0.276062"
"26021","2006","1.203863","0.158789","0.3558585","0.6650257"
"26021","2007","0.9114765","0.2738528","0.0481336","0.7282305"
"26021","2008","1.0443084","0.1206242","-0.1417359","0.6687662"
"26021","2009","0.8038519","0.1633029","0.5942266","1.0529356"
"26021","2010","0.5997652","0.1920792","-0.5128767","0.8089768"
"26021","2011","0.6862","0.3131155","0.4241684","0.8502071"
"26021","2012","0.9210754","0.2635789","0.1721216","0.3278375"
"26021","2013","0.4363131","0.3515808","0.1792869","0.7350268"
"26021","2014","0.297093","0.2713985","0.0879273","0.5541657"
"26021","2015","0.3557827","0.2038669","0.2480614","0.5531861"
"26021","2016","0.5727343","0.2893768","0.4065247","0.6449942"
"26021","2017","0.6164644","0.244819","0.3687018","0.3787637"
"26021","2018","0.4126461","0.2318171","-0.0607839","0.7162216"
"55087","2003","1.7098411","0.9443532","0.3235397","0.5294698"
"55087","2004","1.4883879","0.8250777","0.8198778","0.2453517"
"55087","2005","1.3783537","0.9874513","0.5233245","0.3456549"
"55087","2006","1.4185995","0.7881714","1.2595877","0.7540869"
"55087","2007","1.3649817","1.1390708","0.7866382","0.5218377"
"55087","2008","1.4997512","0.8415158","0.0877902","0.9323775"
"55087","2009","1.4169601","0.8116632","0.7645237","0.8320689"
"55087","2010","1.7061798","0.8504578","0.0770695","0.854915"
"55087","2011","1.7418706","0.9286765","0.9799302","1.3079619"
"55087","2012","1.5428221","1.1316423","0.5630074","0.0916704"
"55087","2013","1.4424976","0.7374027","0.3493195","1.0535149"
"55087","2014","1.869038","0.5004924","0.9554162","0.8524529"
"55087","2015","1.7961248","0.9699446","0.6282978","0.5493952"
"55087","2016","1.6801622","0.8674799","1.2455839","0.5670663"
"55087","2017","1.4988677","0.6520622","1.3318346","0.1662953"
"55087","2018","1.8103067","0.7308491","0.8183988","0.4643695"
"01003","2003","0.3302494","0.1068905","0.2220172","0.0662707"
"01003","2004","0.371349","0.1051607","0.2988604","0.028222"
"01003","2005","0.4559168","0.1597875","0.1934717","0.0892408"
"01003","2006","0.4142683","0.1567238","0.1798015","-0.0107931"
"01003","2007","0.5038996","0.153188","0.1959612","0.0698441"
"01003","2008","0.5581163","0.1745322","0.1030727","0.0454093"
"01003","2009","0.5659147","0.2665763","0.3083324","-0.0400368"
"01003","2010","0.4326758","0.1461521","0.0914499","0.0429312"
"01003","2011","0.6154627","0.2212229","0.2398842","-0.0871257"
"01003","2012","0.3466107","0.2507369","0.2933798","0.0298608"
"01003","2013","0.1983089","0.1372426","0.194949","0.1657679"
"01003","2014","0.5041099","0.1705978","0.2566256","0.1739137"
"01003","2015","0.238579","0.1022777","0.2663541","0.1467347"
"01003","2016","0.3492648","0.108681","0.2027498","0.0602054"
"01003","2017","0.1371279","0.0046403","0.0884876","-0.0889939"
"01003","2018","0.3216799","0.1334235","0.2353868","0.0938295"
"04015","2003","-0.0010027","0.0671529","0.2775087","-0.142541"
"04015","2004","-0.23871","0.0790977","0.0136015","-0.1753066"
"04015","2005","-0.213405","0.0521453","0.1346369","0.0072114"
"04015","2006","-0.3447101","0.1321909","0.0229365","0.0054654"
"04015","2007","-0.2088617","0.0856972","0.1233411","-0.101743"
"04015","2008","-0.2920952","0.0895544","0.0951785","-0.0681047"
"04015","2009","-0.3186596","0.0739289","0.150258","-0.0648413"
"04015","2010","-0.3193518","0.0958725","0.0876601","-0.0542995"
"04015","2011","-0.5614201","0.0300956","0.0054925","-0.0321773"
"04015","2012","-0.6342861","0.0875517","-0.2536027","0.1568382"
"04015","2013","-1.3709713","-0.0722765","-0.2233633","0.3634534"
"04015","2014","-1.3077575","0.0782139","-0.6589949","0.3391003"
"04015","2015","-1.3024795","0.0085707","-0.3388892","0.4080663"
"04015","2016","-1.256899","0.0803761","-0.3865981","0.5632704"
"04015","2017","-1.5915718","-0.0259019","0.0251018","0.4834501"
"04015","2018","-1.4803571","0.0105969","-0.5252311","0.5029502"
"26111","2003","1.2902656","0.8645423","0.0379338","0.420806"
"26111","2004","1.3864954","0.8742409","0.0770073","0.613853"
"26111","2005","1.2721942","0.9359335","0.0895488","0.5844727"
"26111","2006","1.3315887","0.9057957","0.2345319","0.2453264"
"26111","2007","1.3833379","0.9956729","0.1182205","0.4477167"
"26111","2008","1.2919472","0.8705128","0.3484912","0.5084395"
"26111","2009","1.5243648","0.8185988","0.368561","0.2823234"
"26111","2010","1.5360641","0.8514915","0.4383128","0.4977945"
"26111","2011","1.7400575","0.8266859","0.2208012","0.3654846"
"26111","2012","1.5139269","0.9950889","0.1540998","0.2786517"
"26111","2013","1.529757","0.7492718","-0.0314002","0.1335196"
"26111","2014","1.6342185","0.7052","-0.0241551","0.3837615"
"26111","2015","1.6551049","0.6551307","0.3258029","0.6422018"
"26111","2016","1.6709479","0.8907384","0.5120202","0.3123035"
"26111","2017","1.6528234","0.6479416","0.1505541","0.2590689"
"26111","2018","1.554214","0.8334087","-0.0988784","0.6791676"
"33011","2003","2.7267389","0.6221468","1.0006901","0.1814902"
"33011","2004","2.8170131","0.6193487","1.1982714","-0.0405728"
"33011","2005","2.7456499","0.7317385","0.8264643","0.1778895"
"33011","2006","2.6932215","0.4948375","0.5663769","0.1535391"
"33011","2007","2.4216381","0.8278779","0.5758747","0.0484387"
"33011","2008","2.620936","0.5280927","0.3134349","0.1441417"
"33011","2009","2.5940387","0.5211397","0.7369826","0.3086529"
"33011","2010","2.7057106","0.6434515","0.7023645","0.0111874"
"33011","2011","2.6287896","0.7703046","0.761472","0.299415"
"33011","2012","2.609084","0.7119939","0.8340214","-0.02087"
"33011","2013","2.6273549","0.607295","0.9494689","0.2085528"
"33011","2014","2.6539486","0.6837191","1.0441337","0.3619937"
"33011","2015","2.6674667","0.5980775","0.4991935","0.0687485"
"33011","2016","2.5223571","0.8018586","0.8886085","0.0608934"
"33011","2017","2.6447522","0.537404","0.7816617","0.1686404"
"33011","2018","2.8471562","0.6649775","0.9703613","0.2691392"
"36001","2003","2.6429014","0.5879119","1.2528697","0.6530959"
"36001","2004","2.8473582","0.2171073","1.4564044","0.6027317"
"36001","2005","2.8269066","0.6616701","1.0191393","0.3756211"
"36001","2006","2.7150387","0.3976359","1.7821264","0.1127714"
"36001","2007","2.8214011","0.6650215","0.8152909","0.4204555"
"36001","2008","2.5599181","0.5625599","1.0812558","0.2965205"
"36001","2009","2.739212","0.314564","1.6880077","0.4457223"
"36001","2010","2.9239805","0.56793","1.434641","0.3554242"
"36001","2011","2.7196674","0.7293731","0.6329065","0.2028202"
"36001","2012","2.714712","0.7682058","1.1608937","0.610076"
"36001","2013","2.5628001","0.2788359","0.8307879","0.3294962"
"36001","2014","2.7976227","0.4487979","1.2645076","0.347853"
"36001","2015","2.6403009","0.5034543","1.2351371","0.5083759"
"36001","2016","2.71679","0.7578643","1.1197174","-0.0649107"
"36001","2017","2.8111913","0.3309328","1.090882","0.3495241"
"36001","2018","2.8599786","0.6396663","1.7249464","0.8352986"
"36007","2003","1.8469655","0.4989196","0.878234","0.5399275"
"36007","2004","1.8600632","0.5136979","0.0260221","0.1022433"
"36007","2005","1.9334311","0.5644396","0.4383397","0.5648064"
"36007","2006","1.7667315","0.5441025","0.890568","-0.0294345"
"36007","2007","1.8490982","0.5365779","0.3796575","0.036932"
"36007","2008","1.8750509","0.5700443","0.1808625","0.2375028"
"36007","2009","1.7628696","0.4901052","0.8406865","0.4949416"
"36007","2010","1.7459944","0.5287","0.6687456","0.4017537"
"36007","2011","1.5525918","0.4927131","0.8235719","0.5545737"
"36007","2012","1.7342703","0.6848254","0.637003","0.1610374"
"36007","2013","1.7025588","0.4035195","0.5123589","0.1853218"
"36007","2014","1.7217741","0.5580015","0.1911965","0.4569268"
"36007","2015","1.7677424","0.5514855","-0.0300801","0.3084803"
"36007","2016","1.7403938","0.6581108","0.7093303","0.0583967"
"36007","2017","1.5891696","0.4022459","0.823172","-0.0795064"
"36007","2018","1.6996847","0.4476659","0.6269292","0.2181628"
"24037","2003","0.3176373","-0.0227472","0.2323441","0.0565124"
"24037","2004","0.3897866","-0.0741712","0.0862241","0.0339858"
"24037","2005","0.4916056","0.0343088","0.2719399","0.0754614"
"24037","2006","0.6312676","0.01503","0.3081585","-0.0109913"
"24037","2007","0.8353205","0.0852627","0.1844871","0.0074612"
"24037","2008","0.5018874","0.0544223","0.2300413","-0.0647396"
"24037","2009","0.5005843","-0.0061678","0.2083685","0.0201674"
"24037","2010","0.7772407","0.0249048","0.2241596","0.012749"
"24037","2011","0.6292085","0.0473931","0.3047509","0.0331626"
"24037","2012","0.7142714","0.0001369","0.2312477","0.0174099"
"24037","2013","0.7670408","0.1031705","0.176101","-0.0111864"
"24037","2014","0.7498875","0.0676046","0.2532262","-0.0350607"
"24037","2015","0.6867876","0.1064555","0.0927951","-0.1426285"
"24037","2016","0.8090547","0.137049","0.4003339","-0.139646"
"24037","2017","0.5075275","0.0907605","0.1589392","0.0085365"
"24037","2018","0.6919515","-0.0125721","0.2760914","0.0186685"
"04019","2003","0.0649106","0.0912599","0.0428892","0.046896"
"04019","2004","0.0971943","0.1716577","0.1170353","0.0532553"
"04019","2005","0.2901462","0.1181288","0.3425689","-0.0001337"
"04019","2006","0.3448358","0.0482064","0.0249804","0.0515754"
"04019","2007","0.212473","0.077478","0.1325772","0.00467"
"04019","2008","0.511377","0.102556","0.3647076","-0.0034433"
"04019","2009","0.2492912","0.1799528","0.2289785","-0.0592251"
"04019","2010","0.3911236","0.2013944","0.3875216","-0.0528628"
"04019","2011","0.0830336","0.2208486","0.0377125","0.0878843"
"04019","2012","0.4042165","0.2301273","0.279281","0.0056934"
"04019","2013","0.2357887","0.0920356","0.2912416","-0.0046266"
"04019","2014","0.2658749","0.1312094","0.1040172","-0.0129102"
"04019","2015","0.321996","0.1802942","0.4174522","0.0002662"
"04019","2016","0.2305368","0.2283333","0.1034584","-0.0036948"
"04019","2017","0.2425831","0.3003913","0.303787","0.1665852"
"04019","2018","0.1107674","0.3028672","0.0653502","0.160852"
"56025","2003","-0.5180752","0.2003422","-0.0374493","0.2737911"
"56025","2004","-0.5356914","0.2910195","0.1690647","0.1636553"
"56025","2005","-0.5082822","0.2517397","0.0040931","0.1755641"
"56025","2006","-0.893156","0.3038811","0.2553038","0.3018118"
"56025","2007","-0.4453839","0.3805125","-0.0088631","0.2712888"
"56025","2008","-0.4912491","0.270813","0.179657","0.3096062"
"56025","2009","-0.3596859","0.3367922","-0.0245622","-0.0230249"
"56025","2010","-0.2666344","0.3798571","0.0497664","0.1659375"
"56025","2011","-0.3432494","0.3446295","-0.1913678","0.1734258"
"56025","2012","-0.6690753","0.3484279","0.1087988","0.0758097"
"56025","2013","-0.511159","0.4756985","-0.4040031","0.1155715"
"56025","2014","-0.8876923","0.5178891","0.6350395","0.4586148"
"56025","2015","-0.6715267","0.4201101","0.113285","-0.0069122"
"56025","2016","-0.9638113","0.6469175","0.3399724","0.2235425"
"56025","2017","-1.0891645","0.6972237","-0.1643326","0.7288946"
"56025","2018","-0.9128978","0.5830531","0.2334256","0.4880797"
"56021","2003","-0.3275263","0.7552594","0.1395064","0.5227994"
"56021","2004","-0.5085037","0.7360976","0.0718489","0.6898153"
"56021","2005","0.1505783","0.6786256","0.3303167","0.2572698"
"56021","2006","-0.468889","0.8484017","-0.022457","0.4662639"
"56021","2007","-0.0260796","0.6520927","0.8979559","0.5565145"
"56021","2008","0.2237908","0.6530546","0.1268881","0.5697796"
"56021","2009","0.7456088","0.6993978","0.4949098","0.4362928"
"56021","2010","0.1969513","0.747148","0.5601136","0.3694574"
"56021","2011","0.1784937","0.8658462","0.2438608","0.5329263"
"56021","2012","-0.3141851","0.8890214","0.4308781","0.35478"
"56021","2013","-0.3309885","0.4800197","0.2031214","0.2427607"
"56021","2014","0.3101526","0.9695396","0.4333151","0.3710072"
"56021","2015","0.58215","0.9538218","0.2537161","0.5289207"
"56021","2016","-0.2001573","1.0450596","0.4872334","0.3985937"
"56021","2017","0.0438974","1.1571145","0.1033805","0.7074486"
"56021","2018","0.2961085","1.0547174","0.1024398","0.9100228"
"19193","2003","1.8979034","0.8756154","-0.3286908","0.8601006"
"19193","2004","1.8957652","0.8699458","0.1289604","0.5505085"
"19193","2005","1.9802382","0.8958028","1.2167954","0.4477832"
"19193","2006","1.7133049","0.9832418","0.2426068","0.5897031"
"19193","2007","1.80261","0.8336037","0.81011","0.5243018"
"19193","2008","1.9527818","0.7475702","-0.0161406","1.1471069"
"19193","2009","1.785177","0.7673255","0.7515867","0.5020764"
"19193","2010","1.9638276","0.6916659","0.5021214","0.6617247"
"19193","2011","2.118898","0.4601018","0.7329892","0.6381111"
"19193","2012","1.5387668","0.6972668","0.2696723","0.574687"
"19193","2013","1.8091376","0.7077269","0.7412296","0.6682336"
"19193","2014","1.8076754","0.7026587","-0.0304907","0.7265198"
"19193","2015","1.8184854","0.6469936","0.7614757","0.3974929"
"19193","2016","1.9483262","0.830978","0.8360903","0.7264899"
"19193","2017","1.8470775","0.8649528","0.2708957","0.4398617"
"19193","2018","1.9834765","0.7638357","0.5926492","0.6172941"
"35049","2003","0.734392","0.5396765","0.971651","0.3260442"
"35049","2004","0.4402463","0.4793313","0.786346","0.2039961"
"35049","2005","-0.0214888","0.5965888","1.2053765","0.4499553"
"35049","2006","0.5510383","0.7654198","0.5372284","0.3895456"
"35049","2007","0.4598622","0.4934441","1.2702406","0.6121094"
"35049","2008","0.5329825","0.7436082","1.0488637","0.4951468"
"35049","2009","0.4186797","0.6246522","1.4297018","0.5129638"
"35049","2010","0.4875582","0.5600472","1.9021629","0.5884423"
"35049","2011","0.2512906","0.5835828","1.1541936","0.5130576"
"35049","2012","0.3032964","0.682564","1.8112119","0.421585"
"35049","2013","-0.0779026","0.640025","0.972366","0.5368531"
"35049","2014","-0.0188479","0.7432719","1.281677","0.3614403"
"35049","2015","0.3780667","0.6240189","1.3894899","0.2930129"
"35049","2016","0.143846","0.9317253","1.3107575","0.4139277"
"35049","2017","-0.0287093","0.9443891","1.3707581","0.5075905"
"35049","2018","0.797792","0.6761286","1.0373359","0.6309626"
"47011","2003","1.7149218","0.6268702","0.5327885","-0.1259344"
"47011","2004","1.9135087","0.6214827","0.6343922","0.4095675"
"47011","2005","1.9645435","0.4931","0.5342109","0.1988134"
"47011","2006","1.7709792","0.5593172","0.5106619","0.0307268"
"47011","2007","1.3596326","0.8069006","0.5680542","-0.0134902"
"47011","2008","1.4456527","0.6844235","0.5778744","-0.2351592"
"47011","2009","1.7810329","0.5788345","0.5636224","-0.3835592"
"47011","2010","1.5805923","0.5946914","0.7877952","0.0022101"
"47011","2011","1.4449652","0.5219127","0.5397861","-0.1116646"
"47011","2012","1.3593784","0.5626645","0.4478923","-0.1069052"
"47011","2013","1.4550631","0.4977373","0.5454652","-0.1430195"
"47011","2014","1.5790812","0.483311","0.4413701","-0.0603096"
"47011","2015","1.5988274","0.4356485","0.4439588","-0.1635107"
"47011","2016","1.4782653","0.5106565","0.5287518","0.0950082"
"47011","2017","1.4722343","0.5408349","0.7166667","0.0521774"
"47011","2018","1.8241303","0.3472076","0.4317763","0.1052784"
"36055","2003","2.0282624","0.9205537","-0.240398","0.8600559"
"36055","2004","2.096416","0.539731","0.4456787","1.1144762"
"36055","2005","2.137075","1.0071974","0.567599","0.750711"
"36055","2006","2.1147949","0.9488503","0.7941866","0.119731"
"36055","2007","1.947748","1.188286","0.7000658","0.4285945"
"36055","2008","1.960024","0.7042094","0.6348929","-0.0450748"
"36055","2009","1.9162336","0.7834497","0.727961","0.646948"
"36055","2010","1.915612","0.7008229","-0.0568534","0.7267496"
"36055","2011","2.0015322","0.7979123","0.7814461","0.1992948"
"36055","2012","1.9680258","0.988533","0.539291","0.1089956"
"36055","2013","1.9073929","0.7428595","0.203533","0.2370174"
"36055","2014","1.7994426","0.7198781","0.625417","1.1130828"
"36055","2015","1.7205426","0.5324045","0.3074916","0.4488934"
"36055","2016","1.70557","0.9107744","0.4502242","0.2116184"
"36055","2017","1.8695776","0.7530053","0.4329518","0.0058066"
"36055","2018","1.8451221","0.9589422","0.5063909","0.2536816"
"54029","2003","1.2075132","0.8143028","-0.9855897","0.2781284"
"54029","2004","1.5763401","0.7928052","0.9697766","0.8957316"
"54029","2005","1.2367639","0.7403627","0.3150628","0.1678364"
"54029","2006","1.4529208","0.6555698","0.4739783","0.3013707"
"54029","2007","1.2830392","0.8738328","0.3500848","0.3918544"
"54029","2008","1.8872569","0.6425345","0.1494813","0.0018905"
"54029","2009","1.737147","0.4710204","0.4310822","0.4388419"
"54029","2010","1.262432","0.5332884","-0.1793182","0.675338"
"54029","2011","1.4093216","0.8293696","0.0429617","0.6755323"
"54029","2012","1.5017554","0.5559832","0.7973834","-0.0121351"
"54029","2013","2.0667078","0.756307","1.2548336","0.0799269"
"54029","2014","1.5414949","0.6137195","0.143055","0.8739161"
"54029","2015","1.7066942","0.4552361","0.3318829","-0.0779529"
"54029","2016","1.9120759","0.6917659","0.3761703","0.0082428"
"54029","2017","1.5787575","0.59165","-0.1764215","-0.3710083"
"54029","2018","1.6704898","0.589308","-0.1904754","0.8536512"
"12091","2003","1.4112838","0.6749154","0.6862416","0.7104065"
"12091","2004","1.5393634","0.7753562","0.5745421","0.8025438"
"12091","2005","1.4659103","0.7062489","0.6315593","0.6071234"
"12091","2006","1.2703607","0.9173901","0.5436836","0.5255479"
"12091","2007","1.6707968","0.8588939","0.6416341","0.5737707"
"12091","2008","1.6653242","0.8393976","0.7661281","0.6879233"
"12091","2009","1.6694723","0.9090706","0.9039583","0.7510032"
"12091","2010","1.6390095","0.685416","0.9545587","0.4771087"
"12091","2011","1.5619893","0.9404618","0.6993538","0.5082374"
"12091","2012","1.5700182","0.834495","0.7478283","0.7157078"
"12091","2013","1.560545","0.6824693","0.8760354","0.6764701"
"12091","2014","1.8622999","0.8812011","0.7757497","0.6892237"
"12091","2015","1.5337595","0.7494302","0.8582269","0.8903686"
"12091","2016","1.6604367","0.9171361","0.9685379","0.8192009"
"12091","2017","1.908025","0.7095537","0.8543645","0.6192351"
"12091","2018","1.8293159","0.7766053","0.8572877","0.3665247"
"39093","2003","0.6075624","0.4893448","-0.0543531","0.0453435"
"39093","2004","0.6562575","0.5748811","0.2980672","0.0017137"
"39093","2005","0.6411418","0.5462076","0.2130201","0.3356932"
"39093","2006","0.6640155","0.6543071","0.1200524","-0.0315831"
"39093","2007","0.6427416","0.6535361","0.0488768","-0.4891758"
"39093","2008","0.6341238","0.5890754","0.105104","0.1566486"
"39093","2009","0.6134959","0.5735024","-0.2017329","0.3221689"
"39093","2010","0.651859","0.5501928","0.1991354","0.3326037"
"39093","2011","0.502381","0.516072","-0.3387055","-0.1588509"
"39093","2012","0.5020606","0.6321269","-0.0633366","0.0060641"
"39093","2013","0.4751214","0.5633235","-0.0413689","-0.0854781"
"39093","2014","0.5023427","0.5491084","-0.2497095","0.0465873"
"39093","2015","0.5369651","0.4529788","-0.3384376","-0.1567336"
"39093","2016","0.4148213","0.4983048","-0.3658854","-0.098267"
"39093","2017","0.5182246","0.4326493","-0.1942284","-0.1342402"
"39093","2018","0.4507126","0.3935152","-0.4145013","-0.5879594"
"06029","2003","-0.19848","1.1358089","0.4185436","0.7022166"
"06029","2004","-0.113148","1.2073067","0.372097","0.8254361"
"06029","2005","0.3300296","1.0285129","0.7503261","0.68519"
"06029","2006","0.1377518","0.9296904","0.2830905","0.6039126"
"06029","2007","-0.2857468","1.116461","0.1857235","0.8132232"
"06029","2008","-0.3342026","1.0683416","0.0381328","0.8722313"
"06029","2009","-0.3883288","1.0832623","0.2840632","0.7618385"
"06029","2010","0.0119441","1.1418783","0.673342","0.5886737"
"06029","2011","0.3757221","1.0378959","0.6879751","0.4314605"
"06029","2012","-0.1025112","1.1629868","-0.2016078","0.922176"
"06029","2013","-0.4861114","1.0303538","0.1108478","0.8378773"
"06029","2014","-0.4605281","1.0268565","-0.3169743","1.0364718"
"06029","2015","-0.2592672","0.9780832","0.4928225","0.570751"
"06029","2016","-0.3298589","0.9826933","0.3121071","0.7357985"
"06029","2017","0.1277819","0.9211637","0.9109287","0.535574"
"06029","2018","-0.0846239","0.9672095","-0.0896737","0.7322121"
"06071","2003","5.6146694","2.2521695","1.2080446","-1.1525537"
"06071","2004","5.7756029","2.0185271","1.1547006","-1.1764377"
"06071","2005","6.1337167","2.3325596","1.6435189","-1.2052295"
"06071","2006","5.796579","2.2774517","1.1320724","-0.8691717"
"06071","2007","5.461941","2.5961179","0.7549416","-0.9831102"
"06071","2008","6.0245441","2.5021755","0.8448435","-0.946347"
"06071","2009","5.6540447","2.18943","1.3673657","-0.8808659"
"06071","2010","6.6793714","2.7537367","1.598459","-0.9104573"
"06071","2011","6.2960163","2.6552449","1.5484211","-0.910529"
"06071","2012","5.8673344","2.5408328","1.467274","-0.7380876"
"06071","2013","5.1748228","2.5159295","0.7863467","-0.8591705"
"06071","2014","4.8578828","2.1794274","0.6230208","-0.7908166"
"06071","2015","5.0615413","1.9992888","1.3457187","-1.0209168"
"06071","2016","5.4743123","2.5407023","0.6251179","-1.0500178"
"06071","2017","6.3837654","2.7489744","1.3831734","-0.907311"
"06071","2018","5.1943982","2.5518595","1.1222126","-0.6749235"
"51770","2003","2.1445618","0.927859","0.7305416","-0.0526101"
"51770","2004","2.2077702","1.0215064","0.758475","0.0657122"
"51770","2005","2.3143235","0.7682273","0.7885382","0.0577031"
"51770","2006","2.220221","0.6876349","0.7351761","-0.2464008"
"51770","2007","2.4509264","0.8764018","0.7224033","0.0080574"
"51770","2008","2.5494096","0.8062889","0.8144926","-0.2061371"
"51770","2009","2.5396663","0.6988058","0.7448517","0.0463663"
"51770","2010","2.2203979","0.7393224","0.9865727","-0.1027158"
"51770","2011","2.1356705","0.725778","0.9069106","-0.1226852"
"51770","2012","2.4072482","0.9652181","0.7077004","0.2699275"
"51770","2013","2.5408496","0.8531102","0.7861559","-0.073416"
"51770","2014","2.3280197","0.781171","0.6845809","-0.1583073"
"51770","2015","2.3041817","0.9626287","0.8417887","0.2041549"
"51770","2016","2.4876119","0.9233667","0.7598697","-0.0089346"
"51770","2017","2.4515145","0.9489872","0.5550368","-0.1444018"
"51770","2018","2.5331302","0.8160525","0.6822231","-0.015669"
"31079","2003","1.5162862","0.6136796","0.1117534","0.212301"
"31079","2004","1.6979293","1.0564193","0.809974","0.4328944"
"31079","2005","1.7610029","0.6516626","1.3549983","0.4086821"
"31079","2006","1.4490524","0.699692","0.4988431","0.366898"
"31079","2007","1.5363315","0.5325869","0.7377123","0.1044319"
"31079","2008","1.517652","0.8321974","1.0308279","0.3830959"
"31079","2009","1.4754512","0.7557068","1.0866623","0.1328539"
"31079","2010","1.6771583","0.6260331","0.4408905","0.3662426"
"31079","2011","1.3021742","0.5865598","0.5294771","0.4724256"
"31079","2012","1.2790567","0.7707325","0.6650712","0.344832"
"31079","2013","1.1550383","0.4021304","0.4736542","0.3823027"
"31079","2014","1.6123466","0.8068185","-0.0216696","0.3895416"
"31079","2015","1.481091","0.6729447","0.6493117","0.3959838"
"31079","2016","1.9766654","0.4397568","0.8431995","-0.1079838"
"31079","2017","1.6807532","0.6799463","0.852956","0.3663293"
"31079","2018","1.7600088","0.5633009","1.4806036","0.026328"
"48181","2003","1.7770233","0.7999118","0.8391061","0.0692858"
"48181","2004","2.6078037","0.891262","0.9249938","0.0527794"
"48181","2005","1.842964","0.8730434","1.0416531","0.2831404"
"48181","2006","1.1361575","0.7570288","0.5690235","0.345948"
"48181","2007","2.7498523","0.8850083","0.8567772","0.2063204"
"48181","2008","1.8590432","0.7180483","0.8588988","0.352306"
"48181","2009","2.3109867","0.7059222","0.6260972","0.2650397"
"48181","2010","1.5938503","0.6604214","1.0159262","-0.0641612"
"48181","2011","1.2333097","0.7021591","1.1573885","0.1766456"
"48181","2012","1.6853775","0.9500747","0.8460432","0.4781817"
"48181","2013","1.8521275","0.8567949","0.8012963","0.4216273"
"48181","2014","1.8764929","0.6662091","0.7389841","0.4519756"
"48181","2015","2.4082068","0.6879062","0.9503736","0.1771919"
"48181","2016","2.1365472","0.764773","0.9783105","0.3253859"
"48181","2017","2.265283","0.7938604","1.3968735","0.5358602"
