"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"May, 2012"	"2012/05"	18	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jun., 2012"	"2012/06"	25	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jul., 2012"	"2012/07"	22	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Aug., 2012"	"2012/08"	18	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Sep., 2012"	"2012/09"	23	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Oct., 2012"	"2012/10"	22	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Nov., 2012"	"2012/11"	17	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	25	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	33	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Feb., 2010"	"2010/02"	33	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Mar., 2010"	"2010/03"	33	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	28	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"May, 2010"	"2010/05"	28	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jun., 2010"	"2010/06"	30	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jul., 2010"	"2010/07"	27	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Aug., 2010"	"2010/08"	32	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Sep., 2010"	"2010/09"	25	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Oct., 2010"	"2010/10"	30	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Nov., 2010"	"2010/11"	28	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Dec., 2010"	"2010/12"	37	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jan., 2011"	"2011/01"	35	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Feb., 2011"	"2011/02"	41	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Mar., 2011"	"2011/03"	37	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Apr., 2011"	"2011/04"	27	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"May, 2011"	"2011/05"	25	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jun., 2011"	"2011/06"	24	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jul., 2011"	"2011/07"	30	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Aug., 2011"	"2011/08"	19	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Sep., 2011"	"2011/09"	29	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Oct., 2011"	"2011/10"	34	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Nov., 2011"	"2011/11"	18	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Dec., 2011"	"2011/12"	24	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	46	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	29	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	34	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Apr., 2012"	"2012/04"	26	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"May, 2012"	"2012/05"	30	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	40	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Jul., 2012"	"2012/07"	31	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Aug., 2012"	"2012/08"	34	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Sep., 2012"	"2012/09"	31	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	39	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	30	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	43	Not Applicable	Not Applicable
	"Ashland County, OH"	"39005"	"55-64 years"	"55-64"	"Apr., 2011"	"2011/04"	11	Not Applicable	Not Applicable
	"Ashland County, OH"	"39005"	"55-64 years"	"55-64"	"Oct., 2012"	"2012/10"	10	Not Applicable	Not Applicable
