"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Oct., 2014"	"2014/10"	14	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Nov., 2014"	"2014/11"	16	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Dec., 2014"	"2014/12"	18	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jan., 2015"	"2015/01"	15	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jun., 2015"	"2015/06"	14	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jul., 2015"	"2015/07"	16	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Aug., 2015"	"2015/08"	14	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Sep., 2015"	"2015/09"	17	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Oct., 2015"	"2015/10"	16	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Nov., 2015"	"2015/11"	15	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Dec., 2015"	"2015/12"	17	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"65-74 years"	"65-74"	"Jan., 2013"	"2013/01"	21	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"65-74 years"	"65-74"	"Feb., 2013"	"2013/02"	26	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"65-74 years"	"65-74"	"Mar., 2013"	"2013/03"	30	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"65-74 years"	"65-74"	"Apr., 2013"	"2013/04"	28	Not Applicable	Not Applicable
