"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Aug., 2010"	"2010/08"	34	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Sep., 2010"	"2010/09"	34	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Oct., 2010"	"2010/10"	29	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Nov., 2010"	"2010/11"	36	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Dec., 2010"	"2010/12"	35	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jan., 2011"	"2011/01"	37	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Feb., 2011"	"2011/02"	31	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Mar., 2011"	"2011/03"	39	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Apr., 2011"	"2011/04"	42	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"May, 2011"	"2011/05"	29	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jun., 2011"	"2011/06"	42	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jul., 2011"	"2011/07"	27	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Aug., 2011"	"2011/08"	49	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Sep., 2011"	"2011/09"	42	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Oct., 2011"	"2011/10"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Nov., 2011"	"2011/11"	34	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Dec., 2011"	"2011/12"	38	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	34	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	38	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	32	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Apr., 2012"	"2012/04"	39	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"May, 2012"	"2012/05"	35	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	35	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jul., 2012"	"2012/07"	28	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Aug., 2012"	"2012/08"	36	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Sep., 2012"	"2012/09"	30	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	41	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	46	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	52	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"75-84 years"	"75-84"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"75-84 years"	"75-84"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	16	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Aug., 2010"	"2010/08"	14	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Oct., 2010"	"2010/10"	16	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Jan., 2011"	"2011/01"	15	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Feb., 2011"	"2011/02"	15	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"Mar., 2011"	"2011/03"	16	Not Applicable	Not Applicable
	"Boone County, IA"	"19015"	"85+ years"	"85+"	"May, 2011"	"2011/05"	17	Not Applicable	Not Applicable
