"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Aug., 2012"	"2012/08"	10	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	13	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	11	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	15	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	14	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	15	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Jul., 2013"	"2013/07"	12	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	13	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"65-74 years"	"65-74"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Jan., 2012"	"2012/01"	13	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Feb., 2012"	"2012/02"	11	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"May, 2012"	"2012/05"	10	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Sep., 2012"	"2012/09"	12	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	11	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	21	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"75-84 years"	"75-84"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	14	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	19	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"85+ years"	"85+"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
