"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Aug., 2013"	"2013/08"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Sep., 2013"	"2013/09"	38	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Oct., 2013"	"2013/10"	50	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	42	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	44	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jan., 2014"	"2014/01"	46	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Feb., 2014"	"2014/02"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Mar., 2014"	"2014/03"	54	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Apr., 2014"	"2014/04"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"May, 2014"	"2014/05"	40	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jun., 2014"	"2014/06"	50	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jul., 2014"	"2014/07"	27	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Aug., 2014"	"2014/08"	49	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Sep., 2014"	"2014/09"	49	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Oct., 2014"	"2014/10"	49	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Nov., 2014"	"2014/11"	46	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Dec., 2014"	"2014/12"	51	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jan., 2015"	"2015/01"	58	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Feb., 2015"	"2015/02"	41	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Mar., 2015"	"2015/03"	57	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Apr., 2015"	"2015/04"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"May, 2015"	"2015/05"	54	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jun., 2015"	"2015/06"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jul., 2015"	"2015/07"	53	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Aug., 2015"	"2015/08"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Sep., 2015"	"2015/09"	52	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Oct., 2015"	"2015/10"	48	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Nov., 2015"	"2015/11"	49	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Dec., 2015"	"2015/12"	54	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"65-74 years"	"65-74"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Aug., 2013"	"2013/08"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Jan., 2014"	"2014/01"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Apr., 2014"	"2014/04"	11	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"75-84 years"	"75-84"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	14	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	11	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	14	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Feb., 2014"	"2014/02"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Apr., 2014"	"2014/04"	14	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"May, 2014"	"2014/05"	11	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Jan., 2015"	"2015/01"	23	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Jul., 2015"	"2015/07"	15	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Sep., 2015"	"2015/09"	11	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Oct., 2015"	"2015/10"	11	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	"85+ years"	"85+"	"Dec., 2015"	"2015/12"	15	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"55-64 years"	"55-64"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"55-64 years"	"55-64"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"65-74 years"	"65-74"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"65-74 years"	"65-74"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"65-74 years"	"65-74"	"Apr., 2014"	"2014/04"	12	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"65-74 years"	"65-74"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"65-74 years"	"65-74"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"65-74 years"	"65-74"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Sep., 2014"	"2014/09"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Oct., 2014"	"2014/10"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Sep., 2015"	"2015/09"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"75-84 years"	"75-84"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	13	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	19	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Aug., 2013"	"2013/08"	12	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Mar., 2014"	"2014/03"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Apr., 2014"	"2014/04"	14	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Sep., 2014"	"2014/09"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Nov., 2014"	"2014/11"	11	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Dec., 2014"	"2014/12"	17	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Jan., 2015"	"2015/01"	12	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Feb., 2015"	"2015/02"	16	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Apr., 2015"	"2015/04"	13	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Jun., 2015"	"2015/06"	12	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	"85+ years"	"85+"	"Aug., 2015"	"2015/08"	11	Not Applicable	Not Applicable
