"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"Aug., 2012"	"2012/08"	16	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"Nov., 2012"	"2012/11"	13	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"Aug., 2013"	"2013/08"	10	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"Sep., 2013"	"2013/09"	12	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"Oct., 2013"	"2013/10"	11	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"55-64 years"	"55-64"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Jan., 2012"	"2012/01"	11	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Feb., 2012"	"2012/02"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Mar., 2012"	"2012/03"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Jul., 2012"	"2012/07"	11	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Aug., 2012"	"2012/08"	24	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Sep., 2012"	"2012/09"	13	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Oct., 2012"	"2012/10"	12	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Nov., 2012"	"2012/11"	11	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Dec., 2012"	"2012/12"	10	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Feb., 2013"	"2013/02"	13	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Jun., 2013"	"2013/06"	13	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Jul., 2013"	"2013/07"	11	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Aug., 2013"	"2013/08"	10	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Sep., 2013"	"2013/09"	18	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Oct., 2013"	"2013/10"	13	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"65-74 years"	"65-74"	"Dec., 2013"	"2013/12"	21	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Jan., 2012"	"2012/01"	20	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Feb., 2012"	"2012/02"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Mar., 2012"	"2012/03"	16	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Apr., 2012"	"2012/04"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"May, 2012"	"2012/05"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Jun., 2012"	"2012/06"	12	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Jul., 2012"	"2012/07"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Aug., 2012"	"2012/08"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Sep., 2012"	"2012/09"	21	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Oct., 2012"	"2012/10"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Nov., 2012"	"2012/11"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	29	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	35	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Feb., 2013"	"2013/02"	18	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	23	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	27	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"May, 2013"	"2013/05"	23	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Jul., 2013"	"2013/07"	23	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Aug., 2013"	"2013/08"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Sep., 2013"	"2013/09"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Nov., 2013"	"2013/11"	12	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"75-84 years"	"75-84"	"Dec., 2013"	"2013/12"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	20	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Apr., 2012"	"2012/04"	24	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"May, 2012"	"2012/05"	18	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Jul., 2012"	"2012/07"	25	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Aug., 2012"	"2012/08"	18	Not Applicable	Not Applicable
